Cohen,2.52
Levi,1.48
Mizrachi,0.47
Peretz,0.42
Biton,0.40

Dahan,0.30
Avraham,0.30
Friedman,0.30
Azulai,0.30
Malcah,0.30
Katz,0.30
David,0.30
Gabai,0.30
Amar,0.30
Ochion,0.30
Chadad,0.30
Yosef,0.30
Ben-David,0.30
Adrei,0.30
Levin,0.30
Moshe,0.30
Ashkenazi,0.30
Tal,0.30
Segel,0.30
Chazan,0.30
Shapira,0.30
Yitzchak,0.30
Klein,0.30
Golan,0.30
Chen,0.30
